lid,lat,lon,name,cwa,elev,obtype
HWEG1,34.884,-83.722,Hiawassee,FFC,2000,DCP
HWLT1,35.223,-86.623,Howell,HUN,0,DCP
HWRV2,37.813,-78.456,HARDWARE R. BL BRIERY RUN NR SCOTTSVILLE,RNK,295,DCP
HWSSC,34.96,-83.77,Hiawassee,FFC,0,Mesonet
HYDK2,37.137,-83.371,Hyden,JKL,970,DCP
HYNK2,37.11,-83.26,HYDEN 4NW,JKL,905,Mesonet
HYTA1,34.891,-86.093,Hytop,HUN,0,DCP
HZAK2,37.256,-83.174,Hazard,JKL,1680,Mesonet
HZDK2,37.247,-83.182,Hazard,JKL,1328,Mesonet
HZGA1,34.97,-86.5,Hazel Green AWIS,HUN,850,Mesonet
HZGK2,37.783,-83.45,Hazel Green,JKL,1010,Mesonet
HZZK2,83.11,-37.15,Hazard,JKL,1020,Mesonet
IARN7,35.269,-83.041,ARGURA,GSP,3320,Mesonet
IBCN7,35.209,-83.089,BEAR CREEK,GSP,3960,Mesonet
IBFN7,35.322,-80.538,ROCKY RVR ABV IRISH BUFFALO CK,GSP,494.3,DCP
IBRN7,35.211,-80.801,BRIAR CK @ INDEPENDENCE BLVD #6541,GSP,635,Mesonet
ICCN7,35.253,-83.099,CEDAR CLIFF DAM,GSP,2200,Mesonet
ICKN7,35.227,-82.942,WOLF MTN COLD CREEK,GSP,3920,Mesonet
ICRN7,35.279,-82.995,CHARLEY RIDGE,GSP,4120,Mesonet
ICYK2,37.358,-83.771,Island City,JKL,880,Mesonet
IDAN7,35.298,-81.021,#52 MOUNT HOLLY,GSP,645,Mesonet
IDRA1,34.722,-85.661,Ider - Koepsel,HUN,1610,Mesonet
IDWA1,34.645,-85.676,DeKalb County Well near Ider,HUN,0,DCP
IGGT1,35.624,-83.808,Indian Grave Gap RAWS,MRX,2720,Mesonet
IGPV2,37.017,-82.6,Wise,MRX,0,Mesonet
IHBN7,35.162,-83.004,HOG BACK,GSP,3760,Mesonet
INDN7,35.125,-80.603,GOOSE CK NR INDIAN TRL,GSP,549.8,DCP
INEK2,37.867,-82.517,Inez,JKL,710,Mesonet
INGV2,37.948,-79.834,INGALLS FIELD IFLOWS,RNK,3760,Mesonet
INTG1,33.689,-84.331,Southeast Atlanta,FFC,787.9,DCP
INZK2,37.871,-82.537,Inez,JKL,1080,Mesonet
IPAN7,35.168,-83.039,PANTHERTOWN,GSP,4040,Mesonet
IPJ,35.483,-81.161,LINCOLN COUNTY AP,GSP,875,ASOS/AWOS
IRBN7,35.201,-82.993,ROCK BRIDGE,GSP,3270,Mesonet
IRCN7,35.188,-83.062,ROBINSON CREEK,GSP,3600,Mesonet
IRCT1,35.024,-87.579,Iron City,OHX,0,DCP
IRIV2,37.795,-79.181,IRISH GAP IFLOWS,RNK,4072,Mesonet
IROV2,37.166,-80.353,IRONTO IFLOWS,RNK,1230,Mesonet
IRSN7,35.262,-80.837,IRWIN CK @ STATESVILLE RD #6518,GSP,656,Mesonet
IRWG1,32.829,-83.239,Irwinton,FFC,515,COOP
IRWN7,35.198,-80.904,IRWIN CREEK @ WWTP  #6501,GSP,590.9,Mesonet
ISNN7,35.159,-80.713,IRVINS CK @ SAM NEWELL RD #6523,GSP,612.6,Mesonet
ISOT1,36.078,-84.889,ISOLINE,OHX,0,DCP
ITCN7,35.258,-82.943,TANASEE CREEK,GSP,3700,Mesonet
IVGN7,35.908,-82.473,IVY GAP,GSP,2960,Mesonet
IVLK2,37.567,-82.667,Ivel,JKL,656,Mesonet
IVNV2,36.835,-80.953,NEW RIVER AT IVANHOE,RNK,0,DCP
IVYN7,35.769,-82.621,IVY RVR NR MARSHALL,GSP,1700.4,DCP
IWCN7,35.27,-82.97,WOLF CREEK,GSP,3525,Mesonet
IWTG1,32.766,-83.168,Irwinton,FFC,225,DCP
JACG1,33.308,-83.838,Jackson,FFC,419.3,DCP
JAGT1,36.416,-85.026,Jamestown,OHX,0,DCP
JAMT1,36.426,-84.941,Jamestown,OHX,1690,COOP
JASG1,34.476,-84.446,Jasper,FFC,1465,COOP
JBDV2,37.578,-79.377,JAMES RIVER AT BEDFORD DAM NR MAJOR,RNK,0,DCP
JBIV2,37.555,-79.368,JAMES R. AT BLUE RIDGE PKWY,RNK,601,DCP
JCAK2,37.592,-83.318,Julian Carroll Airport,JKL,1180,DCP
JCIV2,37.507,-80.183,JOHNS CK/RTE 311 IFLOWS,RNK,1561,Mesonet
JCKG1,34.016,-84.211,Warsaw,FFC,880,DCP
JCKV2,37.948,-79.949,JACKSON R. BL GATHRIGHT DAM,RNK,1400,DCP
JCRV2,37.506,-80.107,JOHNS CREEK AT NEW CASTLE,RNK,1270,DCP
JCSS1,34.957,-82.92,JOCASSEE DAM,GSP,700,Mesonet
JDRN7,35.354,-82.985,JUDACULLA RIDGE,GSP,5860,Mesonet
JELT1,36.417,-84.15,JELLICO,TN,MRX,UNKNOWN
JENT1,35.654,-84.152,Jena,MRX,855,Mesonet
JFCT1,36.122,-83.474,JEFFERSON CITY,MRX,1108,Mesonet
JFFG1,34.108,-83.573,Jefferson,FFC,790,COOP
JFFN7,36.416,-81.429,JEFFERSON COOP,RNK,2770,Mesonet
JFRN7,36.393,-81.407,SF NEW nr JEFFERSON,RNK,0,DCP
JHON7,35.36,-80.772,#46 JOHNSON-OEHLER RD,GSP,745,Mesonet
JHPK2,37.466,-82.544,Pikeville,JKL,1275,Mesonet
JKL,37.6,-83.317,Jackson,JKL,1365,DCP
JKNG1,33.32,-83.844,Lloyd Shoals Dam,FFC,430,COOP
JKNK2,37.546,-83.37,Jackson,JKL,750,DCP
JLTG1,33.114,-83.788,Juliette,FFC,450,COOP
JLTT1,36.344,-86.828,JOELTON,OHX,820,COOP
JMHK2,37.15,-82.933,Jeremiah,JKL,1100,Mesonet
JNAT1,35.654,-84.152,Jena,MRX,855,Mesonet
JNBRO,33.49,-84.35,Jonesboro,FFC,0,Mesonet
JNCT1,36.434,-85.672,GAINESBORO,OHX,0,DCP
JNKV2,36.766,-81.073,JONES KNOB IFLOWS,RNK,3800,Mesonet
JNSBR,33.52,-84.35,Jonesboro,FFC,0,Mesonet
JNSG1,33.531,-84.354,Jonesboro,FFC,930,COOP
JNSV2,36.662,-83.095,Jonesville VA,MRX,1259.1,UNKNOWN
JOBN7,35.258,-83.795,JOANNA BALD,MRX,4716,Mesonet
JOCS1,34.983,-83.068,WALHALLA FISH HATCHERY,GSP,2500,Mesonet
JOCT1,36.143,-87.287,Charlotte,OHX,0,DCP
JOEV2,36.695,-79.866,JONES CREEK IFLOWS,RNK,790,Mesonet
JOHN7,35.834,-81.709,MORGANTON 6 NNE,GSP,1001.7,DCP
JOHT1,36.018,-88.003,New Johnsonville,OHX,350,DCP
JONG1,34.55,-84.25,Dahlonega,FFC,1310,COOP
JONS1,35.125,-82.574,JONES GAP STATE PARK,GSP,3200,Mesonet
JORV2,38.051,-79.751,JORDON TOP IFLOWS,RNK,2300,Mesonet
JPHT1,36.149,-86.619,J PERCY PRIEST DAM HEADWATER,OHX,0,Mesonet
JPPT1,36.15,-86.621,J PERCY PRIEST DAM,OHX,0,DCP
JPRG1,34.467,-84.45,Jasper,FFC,1550,COOP
JQF,35.388,-80.709,CONCORD REGIONAL AP,GSP,705,ASOS/AWOS
JSKT1,36.381,-82.962,JOHN SEVIER DETENTION RESRVR NEAR ROGERSVILLE,MRX,0,DCP
JSPT1,35.1,-85.6,JASPER,MRX,0,Mesonet
JSRN7,35.954,-81.9,JONAS RIDGE,GSP,4000,Mesonet
JSST1,36.376,-82.961,JOHN SEVIER FOSSIL PLANT,MRX,0,Mesonet
JSVV2,36.667,-83.1,JONESVILLE,MRX,0,Mesonet
JWRV2,37.182,-81.791,JEWELL RIDGE IFLOWS,RNK,2920,Mesonet
KAHN,33.95,-83.317,Athens Airport,FFC,802,ECONet
KCCT1,35.905,-87.098,Kingfield,OHX,0,DCP
KCKV2,37.826,-79.443,KERRS CK NR LEXINGTON,RNK,1005,DCP
KDCK2,37.0,-82.983,Kingdom Come,JKL,2800,Mesonet
KEEW2,37.774,-80.706,KEENEY KNOB IFLOWS,RNK,4000,Mesonet
KENG1,34.717,-85.433,KENSINGTON,FFC,0,Mesonet
KENN7,35.303,-80.75,#01 FS 27 @ KEN HOFFMAN RD,GSP,600,Mesonet
KEOS1,34.8,-82.885,KEOWEE DAM,GSP,700,Mesonet
KETG1,33.682,-82.858,Washington,FFC,416.1,DCP
KEYV2,37.014,-78.47,KEYSVILLE COOP,RNK,530,Mesonet
KGCS1,35.118,-81.437,KINGS CRK NR BLACKSBURG,GSP,610,DCP
KGST1,35.858,-84.528,KINGSTON,MRX,730,Mesonet
KGTG1,34.209,-84.979,Kingston,FFC,609.4,DCP
KGTT1,35.857,-84.529,Tennessee River at Kingston,MRX,700,DCP
KIGN7,36.317,-80.267,KING AG COOP,RNK,960,Mesonet
KILN7,35.434,-81.03,MARIPOSA 2 NE,GSP,643,DCP
KINT1,36.122,-87.099,Kingston Springs,OHX,448,UNKNOWN
KISK2,0.0,-0.0,Kettle Island,JKL,0,Mesonet
KITG1,32.713,-82.541,Kite,FFC,311,Mesonet
KNGN7,35.983,-81.414,KINGS CREEK,GSP,1000,Mesonet
KNGS1,35.146,-81.402,KINGS MTN RAWS,GSP,820,DCP
KNGT1,36.519,-82.528,KINGSPORT,MRX,1284,Mesonet
KNKK2,37.341,-82.883,Hindman,JKL,1880,Mesonet
KNOT1,35.946,-83.947,Knoxville,MRX,800,DCP
KNSG1,34.233,-84.933,Kingston,FFC,730,COOP
KNST1,35.897,-84.519,KINGSTON FOSSIL,MRX,0,Mesonet
KNXT1,35.882,-83.957,KNOXVILLE EXP STN,MRX,830,Mesonet
KNXVN,35.04,-85.31,Chattanooga 3SW,FFC,0,Mesonet
KNYN7,35.154,-80.956,#21 KENNEDY JR HIGH SCHOOL,GSP,665,Mesonet
KOMK2,37.782,-83.63,Koomer Ridge,JKL,1180,DCP
KOST1,36.0,-83.933,SHARP'S RIDGE,MRX,0,Mesonet
KRKV2,36.667,-81.6,KONNAROCK,RNK,0,Mesonet
KTRG1,34.243,-84.89,Kingston,FFC,723.1,DCP
KWTT1,35.946,-83.927,KNOXVILLE WTP RAIN,MRX,850,DCP
KXKK2,36.945,-83.97,Barbourville,JKL,1655,Mesonet
LAAV2,37.236,-80.209,LAFAYETTE SG/IFLOWS,RNK,1175,DCP
LABN7,35.421,-81.265,LINCOLNTON 4 S,GSP,736,DCP
LABT1,36.566,-81.759,Laurel Bloomery,MRX,0,Mesonet
LAFT1,36.517,-86.033,Lafayette,OHX,975,COOP
LAFV2,37.239,-80.199,LAFAYETTE COOP,RNK,1320,Mesonet
LAFYG,34.73,-85.27,Lafayette,FFC,0,Mesonet
LAGG1,33.067,-85.017,LA GRANGE GA PWR.,FFC,0,Mesonet
LAKN7,35.586,-82.313,LAKEY KNOB NR BLACK MOUNTAIN,GSP,3171,Mesonet
LANG1,34.409,-84.02,Landrum,FFC,1080,DCP
LANT1,36.151,-84.729,LANCING,MRX,1520,Mesonet
LAST1,35.919,-86.334,Lascassas,OHX,507.9,DCP
LAVG1,33.95,-83.948,Lawrenceville,FFC,880,DCP
LAWG1,33.926,-84.038,Lawrenceville,FFC,880,DCP
LAWN7,35.434,-81.566,FIRST BROAD RVR NR LAWNDALE,GSP,827,Mesonet
LAWT1,35.264,-87.351,Lawrenceburg,OHX,870,COOP
LBCV2,38.214,-79.838,LITTLE BACK CR NEAR SUNRISE,RNK,2650,DCP
LBLS1,35.058,-81.868,LAKE BLALOCK DAM,GSP,710,DCP
LBLT1,35.752,-87.796,Lobelville,OHX,445,COOP
LBNT1,36.217,-86.333,LEBANON 3W,OHX,535,COOP
LBOV2,36.908,-82.067,LEBANON,MRX,1710,Mesonet
LBRA1,34.454,-87.976,Little Bear Creek Dam HW,HUN,0,DCP
LBRG1,31.918,-82.674,Lumber City,FFC,87.5,UNKNOWN
LBRK2,37.533,-82.767,Langley,JKL,1080,Mesonet
LBST1,36.183,-86.237,Lebanon,OHX,556.1,DCP
LBVT1,35.812,-87.779,Lobelville,OHX,403,DCP
LBYV2,36.988,-81.476,LITTLE BRUSHY IFLOWS,RNK,3080,Mesonet
LCBG1,33.679,-83.83,Oxford,FFC,700,DCP
LCCK2,37.759,-83.394,Campton,JKL,1220,Mesonet
LCDK2,37.141,-83.478,Hyden,JKL,1858,Mesonet
LCKK2,37.083,-82.8,Whitesburg,JKL,2793,Mesonet
LCLT1,35.84,-84.331,Lenoir City,MRX,0,Mesonet
LCOK2,37.712,-83.696,Beattyville,JKL,670,Mesonet
LCXA1,34.66,-87.346,Lawrence County Airport COOP-M,HUN,572,DCP
LDFV2,37.092,-81.804,XMAS TREE HILL IFLOWS,RNK,2120,Mesonet
LDNK2,37.133,-84.1,London,JKL,1215,Mesonet
LDNT1,35.621,-87.834,Linden,OHX,0,DCP
LEBN7,35.184,-80.689,#57 LEBANON RD ELEM SCHOOL,GSP,762,Mesonet
LEBT1,36.228,-86.318,LEBANON 6N,OHX,0,DCP
LEBV2,36.909,-82.061,LEBANON,MRX,0,Mesonet
LEKK2,37.633,-83.767,Beattyville,JKL,1276,Mesonet
LENN7,35.912,-81.534,LENOIR,GSP,1200,Mesonet
LENT1,35.788,-84.262,LENIOR CITY,MRX,785,Mesonet
LERN7,35.824,-81.612,MORGANTON/LENOIR AP,GSP,1250,Mesonet
LESV2,37.093,-79.404,LEESVILLE RESERVOIR,RNK,0,Mesonet
LEXV2,37.871,-79.569,KERRS CREEK COOP,RNK,1500,Mesonet
LFFT1,36.541,-86.003,LAYFAYETTE RAWS SITE,OHX,0,DCP
LFOT1,36.383,-84.117,LA FOLLETTE,TN,MRX,UNKNOWN
LFTT1,36.521,-86.026,Lafayette,OHX,0,DCP
LFYG1,34.664,-85.32,Lafayette,FFC,800,COOP
LGCG1,33.054,-85.032,La Grange,FFC,715,COOP
LGCK2,37.383,-83.5,Morris Fork,JKL,785,Mesonet
LGPT1,36.573,-82.939,CLINCH RIVER NEAR LOONEYS GAP,MRX,0,Mesonet
LHBG1,33.319,-84.419,Lake Horton,FFC,740,DCP
LHCN7,35.164,-80.853,LTL HOPE CK @ SENECA PLACE #6511,GSP,597.3,Mesonet
LHRNG,33.02,-85.06,LaGrange,FFC,0,Mesonet
LIBS1,34.801,-82.749,TWELVE MILE CREEK NR LIBERTY,GSP,822.2,DCP
LIMA1,34.679,-86.189,Lim Rock,HUN,0,DCP
LIMG1,32.034,-83.996,Cobb,FFC,250,DCP
LIMT1,36.206,-82.651,Big Limestone Creek near Limestone,MRX,0,Mesonet
LING1,33.319,-84.522,Senoia,FFC,729.3,DCP
LINW2,37.456,-80.671,LINDSIDE COOP (F&P),RNK,2000,Mesonet
LIRV2,37.774,-79.785,LICK RUN,RNK,980,DCP
LISN7,35.689,-80.989,BALLS CRK NR LONG ISLAND,GSP,780,DCP
LITV2,37.464,-79.741,LITHIA IFLOWS,RNK,1250,Mesonet
LIVT1,36.433,-85.283,Livingston 5NE,OHX,960,COOP
LIZG1,32.8,-83.817,Lizella,FFC,560,COOP
LKBS1,35.112,-82.041,LAKE BOWEN DAM,GSP,800,DCP
LKBT1,35.872,-87.104,Bending Chestnut,OHX,0,DCP
LKLN7,35.421,-82.188,LAKE LURE,GSP,1040,Mesonet
LKMT1,35.01,-85.344,LOOKOUT MOUNTAIN,MRX,2150,Mesonet
LKPG1,33.424,-84.578,Lake Kedron,FFC,830,DCP
LKRV2,37.986,-79.759,LIME KILN RAWS,RNK,2850,Mesonet
LKSN7,35.766,-81.093,LOOKOUT SHOALS,GSP,760,Mesonet
LKSV2,36.907,-81.791,LICK SKILLET,RNK,2600,Mesonet
LKTG1,33.422,-84.578,Lake Kedron Tailrace,FFC,805,DCP
LKTN7,35.109,-82.961,LAKE TOXAWAY 2 SW,GSP,3080,Mesonet
LLBK2,38.012,-83.95,Mount Sterling,JKL,1200,Mesonet
LLBN7,35.436,-82.235,LAKE LURE AT BROAD RIVER,GSP,1005,Mesonet
LLCN7,35.984,-82.76,LITTLE LAUREL CREEK,GSP,2125,Mesonet
LLDN7,35.421,-82.925,LAKE LOGAN DAM,GSP,2856,DCP
LLDT1,36.126,-83.176,NOLICHUCKY RIVER NEAR LOWLAND,MRX,0,Mesonet
LLGN7,35.396,-82.938,W FK PIGEON RVR ABV LAKE LOGAN,GSP,2976,DCP
LLRK2,36.922,-84.227,Corbin,JKL,1236,Mesonet
LLYS1,34.975,-82.196,BEAVERDAM CRK ABV GREER,GSP,820,DCP
LMCG1,33.36,-84.586,Below Lake McIntosh,FFC,752,DCP
LMIV2,38.029,-79.9,LAKE MOOMAW INFLOW,RNK,1582,Mesonet
LMPG1,32.031,-84.775,Lumpkin,FFC,0,Mesonet
LNCT1,36.085,-85.724,Edgar Evans State Park,OHX,642,COOP
LNCTN,33.79,-82.49,Lincolnton,FFC,0,Mesonet
LNDK2,37.783,-82.883,Leander,JKL,800,Mesonet
LNDN7,35.415,-81.562,FIRST BROAD RVR AT LAWNDALE,GSP,800,DCP
LNDT1,35.633,-87.826,Linden,OHX,498,COOP
LNGK2,37.532,-82.789,Langley,JKL,680,Mesonet
LNKN7,35.48,-81.28,LINCOLNTON 2 NW,GSP,776,Mesonet
LNLV2,37.318,-80.003,LOWER N. LAKES IFLOWS,RNK,1120,Mesonet
LNNN7,36.096,-81.832,GRANDFATHER MTN,GSP,5300,Mesonet
LNNT1,36.3,-86.267,LEBANON 7N,OHX,510,COOP
LNRCU,35.85,-84.28,Lenoir City 4N,FFC,0,Mesonet
LNTN7,35.461,-81.329,LINCOLNTON 4 W,GSP,900,Mesonet
LNVN7,36.082,-81.884,LINVILLE WELL,GSP,3919,DCP
LNVT1,35.374,-87.018,Lynnville,OHX,0,DCP
LOCS1,34.779,-81.456,LOCKHART,GSP,400,Mesonet
LOGG1,33.821,-83.942,Loganville,FFC,880,DCP
LOGN7,35.404,-81.872,2ND BROAD RVR NR LOGAN,GSP,840,DCP
LOKMT,34.98,-85.36,Lookout Mountain,FFC,0,Mesonet
LOKT1,35.0,-85.4,LOOKOUT MOUNTAIN,MRX,0,Mesonet
LONK2,37.142,-84.079,London,JKL,1215,Mesonet
LONN7,35.329,-80.91,#18 LONG CRK NR PAW CRK #6508,GSP,647.7,DCP
LOUG1,32.975,-82.353,Louisville 4SE,FFC,0,DCP
LOVG1,33.416,-84.385,Lovejoy,FFC,758.8,DCP
LOVV2,37.772,-78.871,LOVINGSTON IFLOWS,RNK,930,Mesonet
LOWN7,35.286,-81.1,LOWELL,GSP,602.3,DCP
LOWV2,37.77,-79.869,LOW MOOR IFLOWS,RNK,1800,Mesonet
LOZ,37.083,-84.067,London,JKL,1188,ASOS/AWOS
LPCN7,35.735,-82.796,LITTLE PINE CREEK,GSP,2600,Mesonet
LPPG1,33.384,-84.574,Lake Peachtree,FFC,785,DCP
LPTG1,33.383,-84.573,Lake Peachtree Tailrace,FFC,770,DCP
LQK,34.81,-82.703,LIBERTY PICKEN COUNTY AIRPORT,GSP,1013,ASOS/AWOS
LRDK2,36.961,-84.268,Laurel Dam,JKL,0,Mesonet
LRDN7,35.425,-82.184,LAKE LURE DAM,GSP,994,Mesonet
LRLN7,36.403,-81.297,LAUREL SPRINGS RAWS SITE,RNK,3000,DCP
LRNS1,34.499,-82.022,LAURENS,GSP,589,Mesonet
LRSV2,37.078,-80.573,LITTLE RIVER RESERVOIR,RNK,1900,Mesonet
LRWA1,34.498,-85.629,DeSoto State Park RAWS,HUN,0,DCP
LRYN7,35.301,-80.973,LONG CRK NEAR RHYNE #6521,GSP,612.5,Mesonet
LSAN7,35.148,-80.858,LTL SUGAR @ ARCHDALE DR #6502,GSP,563.7,Mesonet
LSBT1,35.382,-86.766,LEWISBURG TOWER RAWS,OHX,0,DCP
LSHN7,35.179,-80.846,LTL SUGAR CK @ HILLSIDE AVE #6542,GSP,595.4,Mesonet
LSKK2,36.983,-83.434,Hyden,JKL,2000,Mesonet
LSMG1,33.831,-84.139,Stone Mountain,FFC,0,DCP
LSMN7,35.204,-80.837,LTL SUGAR @ MEDICAL CENTER #6510,GSP,612.8,Mesonet
LSPN7,36.392,-81.304,TRANSOU COOP,RNK,2875,Mesonet
LSTN7,35.25,-80.808,LTL SUGAR CK @ 36TH ST #6535,GSP,672.5,Mesonet
LSVG1,33.013,-82.391,Louisville,FFC,322,COOP
LTDV2,36.75,-82.367,MENDOTA,MRX,0,Mesonet
LTMK2,37.671,-83.022,Salyersville,JKL,1300,Mesonet
LTRN7,35.265,-80.94,#14 FS 21 @ LTL ROCK RD,GSP,751,Mesonet
LTSK2,37.45,-83.817,Booneville,JKL,1120,Mesonet
LTSN7,35.862,-82.106,LITTLE SWITZERLAND,GSP,3200,Mesonet
LTWN7,35.526,-80.878,LANGTREE WELL,GSP,803,DCP
LTWT1,36.477,-84.669,BIG SOUTH FORK CUMBERLAND RIVER NEAR ONEIDA,MRX,0,Mesonet
LTYN7,35.124,-82.907,LAKE TOXAWAY,GSP,2750,Mesonet
LUG,35.51,-86.8,LEWISBURG ELLINGTON AIRPORT,OHX,0,ASOS/AWOS
LUTT1,36.208,-83.746,LUTTRELL,MRX,0,DCP
LVGT1,36.383,-85.317,Livingston,OHX,0,DCP
LVNT1,36.383,-85.333,Livingston,OHX,975,COOP
LWB,37.858,-80.4,LEWISBURG AWOS,RNK,2300,ASOS/AWOS
LWBN7,35.999,-82.431,LEWISBURG,GSP,4100,Mesonet
LWBW2,37.856,-80.404,LEWISBURG 3 N,RNK,2303,Mesonet
LWNN7,35.442,-81.613,FIRST BROAD RIVER AT SR1512 NR LAWNDALE,GSP,834,Mesonet
LWRG1,33.978,-83.94,Lawrenceville,FFC,920,DCP
LWST1,35.417,-86.8,Lewisburg,OHX,787,COOP
LWSV2,36.623,-79.819,LOWER SMITH IFLOWS,RNK,725,Mesonet
LWVG1,33.911,-84.031,Lawrenceville,FFC,940,UNKNOWN
LXCA1,34.66,--87.346,Courtland Airport,HUN,572,Mesonet
LXGV2,37.791,-79.43,LEXINGTON IFLOWS,RNK,1060,Mesonet
LXTG1,33.871,-83.111,Lexington,FFC,760,COOP
LYBK2,37.867,-82.777,Paintsville,JKL,840,Mesonet
LYCT1,35.298,-86.363,Lynchburg COOP,HUN,0,Mesonet
LYH,37.325,-79.216,LYNCHBURG AP (ASOS),RNK,937,ASOS/AWOS
LYHV2,37.385,-79.229,LYNCHBURG COOP,RNK,740,Mesonet
LYLK2,36.85,-83.35,Lloyal,JKL,1140,DCP
LYNG1,32.203,-82.331,LYONS,FFC,0,Mesonet
LYNT1,35.269,-86.386,Lynchburg TVA,HUN,0,DCP
LYNV2,37.417,-79.15,LYNCHBURG,RNK,560,DCP
M02,36.13,-87.43,DICKSON MUNICIPAL AIRPORT,OHX,0,ASOS/AWOS
M33,36.38,-86.42,GALLATIN MUNICIPAL AIRPORT,OHX,0,ASOS/AWOS
M54,36.19,-86.32,LEBANON MUNICIPAL AIRPORT,OHX,0,ASOS/AWOS
MABG1,33.853,-84.578,Mableton,FFC,980,COOP
MABW2,37.909,-80.668,MEADOW BLUFF IFLOWS,RNK,2590,Mesonet
MACG1,32.839,-83.621,Macon,FFC,269.8,UNKNOWN
MADA1,34.697,-86.7,Madison,HUN,0,DCP
MAFA1,34.727,-86.746,Boyd - North Madison,HUN,0,Mesonet
MAGN7,35.553,-83.088,MAGGIE VALLEY,GSP,4800,Mesonet
MAHG1,33.995,-84.693,Mars Hill,FFC,890,DCP
MAHN7,35.803,-82.65,7 MILE RIDGE RAWS,GSP,2150,DCP
MALN7,35.138,-80.767,MCALPINE CK @ SARDIS RD #6503,GSP,522.4,Mesonet
MANK2,37.15,-83.817,Manchester,JKL,820,Mesonet
MANT1,35.471,-86.083,Manchester,OHX,0,DCP
MAOV2,36.544,-79.922,MARROWBONE RES. IFLOWS,RNK,1000,Mesonet
MARG1,33.954,-84.443,Marietta,FFC,881.4,DCP
MARN7,35.786,-82.661,MARSHALL,GSP,1647,DCP
MARV2,36.706,-79.865,MARTINSVILLE FILTER COOP,RNK,760,Mesonet
MASA1,34.771,-86.592,Pinhook Creek / Mastin Lake Rd.,HUN,0,DCP
MASV2,37.372,-80.076,MASON COVE IFLOWS,RNK,1280,Mesonet
MATN7,35.113,-80.723,#69 MATTHEWS ELEM SCHOOL,GSP,705,Mesonet
MATW2,37.41,-81.248,MATAOKA IFLOWS,RNK,2789,Mesonet
MAYG1,34.25,-83.55,Maysville,FFC,910,COOP
MBGG1,32.609,-85.076,Mulberry Grove,FFC,0,Mesonet
MBHG1,33.729,-83.937,Milstead,FFC,670,DCP
MBHV2,37.376,-80.525,MOUNTAIN LAKE BIO IFLOWS,RNK,3840,Mesonet
MBLN7,35.188,-83.919,MARBLE,MRX,0,Mesonet
MBLTN,33.81,-84.54,Mableton,FFC,0,Mesonet
MBNK2,37.349,-82.423,Shelbiana,JKL,1545,Mesonet
MBT,35.88,-86.38,MURFREESBORO MUNICIPAL AIRPORT,OHX,0,ASOS/AWOS
MBYT1,35.3,-85.2,SODDY DAISY,MRX,0,Mesonet
MCAN7,35.263,-81.078,MCADENVILLE,GSP,610,Mesonet
MCAT1,35.06,-86.59,Park City 2 SW AAMU SCAN,HUN,913,DCP
MCBN7,36.551,-80.531,MC BRIDE CHURCH IFLOWS,RNK,1380,Mesonet
MCDG1,33.452,-84.068,McDonough,FFC,805,COOP
MCDK2,37.456,-82.74,McDowell,JKL,763,Mesonet
MCDN7,35.39,-80.921,MCDOWELL CK @ BEATTIES FORD #6517 #41,GSP,644.9,Mesonet
MCDON,33.51,-84.13,McDonough,FFC,0,Mesonet
MCDT1,35.097,-84.99,MCDONALD,MRX,0,DCP
MCET1,36.107,-87.637,McEwen,OHX,0,DCP
MCFG1,33.541,-84.484,North Fayetteville,FFC,830,DCP
MCGT1,35.708,-85.732,McMinnville,OHX,825.8,DCP
MCHK2,37.152,-83.76,Manchester,JKL,870,DCP
MCHS1,34.944,-80.98,MANCHESTER CRK NR ROCK HILL,GSP,505,DCP
MCIG1,32.829,-83.233,McIntyre 6SW,FFC,0,DCP
MCIN7,35.176,-80.719,MCALPINE CK @ IDLEWILD #24,GSP,613.2,Mesonet
MCKG1,31.776,-84.139,Leesburg 4NNE,FFC,0,DCP
MCKN7,35.845,-80.659,MOCKSVILLE 7 SW,GSP,664,DCP
MCLN7,35.333,-80.716,MALLARD CK BLW STONY CREEK #6509,GSP,568.4,Mesonet
MCMN7,35.141,-80.82,MCMULLEN CK @ SHARON VIEW #6513,GSP,592.3,Mesonet
MCMT1,35.683,-85.8,McMinnville,OHX,940,COOP
MCN,32.7,-83.65,Macon Airport,FFC,354,UNKNOWN
MCN1,32.7,-83.56,Macon,FFC,0,ECONet
MCNG1,32.827,-83.609,Macon,FFC,275,COOP
MCPN7,35.067,-80.87,MCALPINE CRK @ WWTP #6505 #06,GSP,515.5,Mesonet
MCRG1,31.991,-82.922,McRae,FFC,173.2,DCP
MCRK2,37.451,-82.688,McDowell,JKL,1400,Mesonet
MCRW2,37.99,-80.68,MCROSS 3E COOP,RNK,3200,Mesonet
MCST1,35.471,-86.122,Manchester,OHX,0,DCP
MCTG1,34.905,-83.413,BLACK ROCK MOUNTAIN STATE PARK,GSP,3420,Mesonet
MCVA1,34.298,-86.117,McVille,HUN,0,DCP
MCYN7,35.365,-80.886,#25 GAR CK @ MCCOY RD,GSP,686,Mesonet
MDBK2,36.61,-83.711,Middlesboro,JKL,1138,Mesonet
MDDK2,36.633,-83.733,Middlesboro,JKL,1180,Mesonet
MDFN7,35.745,-82.954,MEADOW FORK,GSP,3940,Mesonet
MDGG1,33.086,-83.22,Milledgeville,FFC,300,COOP
